day_of_year,month,humidity,wind_speed,pressure,cloud_cover,previous_temp,temperature
166,6,49.8913085648862,8.210763476275902,1001.691960328159,2.7103363920923718,13.885658734444565,34.6598586231832
167,6,46.66030490540949,20.93071130051578,1021.4188138856862,8.985283400252197,8.407691787643515,32.403010731598464
168,6,34.38595693692609,7.624522194000138,1023.5480026765288,4.804797989775378,13.19824471201915,36.68401365880242
169,6,57.48998933859775,8.972471770316417,991.7527734357674,32.391153336448376,24.20079082036768,32.82886722503798
170,6,80.16936023558648,14.737816097813722,1022.8253407714479,98.43727397693569,25.587715776545057,33.85115852700544
171,6,76.12185088451515,17.039819672086313,1032.2810351438982,14.124922214834545,16.502276621745203,29.504382654427825
172,6,42.71220944762055,22.24160985757612,1013.3526320278736,54.8901831807878,30.0232198607008,38.1848694937954
173,6,38.900573664666624,22.227742608672763,1017.2467074983965,20.716760543650615,20.232432120120674,35.37864394899901
174,6,50.89281612610207,7.753720253730699,1001.1292929340491,3.6781711659776617,20.42155118603433,34.24797640746949
175,6,79.93658497035473,19.148849842240203,993.7241028791992,83.70060223997784,17.47137300651103,28.03270261844524
176,6,61.72507883039465,16.60483949000882,1022.2193306116209,12.725089895667974,17.679904133771558,30.429180857909962
177,6,90.00697185864459,10.881301256891751,1026.0232925056898,13.513205980230437,16.615659172052595,25.20918241240565
178,6,72.6649447852509,19.848962906015934,995.307121559887,81.72118657207636,27.79164238744159,31.35984616739848
179,6,70.35894073978871,22.642945561284552,990.6720121786716,24.3741802158981,18.564350268801057,25.145281543282533
180,6,79.89992319307595,13.02147518833734,1002.6139584985468,19.89109963145852,13.552678873207839,24.40155084272402
181,7,78.76678610004257,23.070422934162522,1016.3041791801485,94.31891275922335,18.44679496934402,28.63691062180239
182,7,52.34947812593558,4.935277387275918,1003.2533016030918,19.43325786876713,30.213492763506853,34.75041406932979
183,7,46.70554611229921,5.822385817701406,1033.2006176737766,83.16507785528538,23.334935612937976,34.80470624717693
184,7,58.44539033216934,19.57662491936745,1024.573749879156,30.676346958839208,10.520692371304156,28.330109720697113
185,7,61.80106675013526,9.027688779468615,1030.8095393831177,56.5661668704278,18.059419769498533,28.855686545245163
186,7,39.21198007755474,15.463414554291367,1014.9821085017082,31.10056292675164,19.19929807183905,36.45395186474727
187,7,58.68659267782397,13.432635456031152,1022.7877421074093,33.92138136499364,8.33378957882514,29.3151786969823
188,7,71.58851163230807,5.353065109202898,1032.5493488212546,93.22841410747684,31.074357865976303,35.16692630356165
189,7,38.821442823926176,19.347374184722977,986.7811895491932,90.77472026518832,29.988162244826167,35.53720687907022
190,7,38.97246272383207,19.052948440236662,1013.7455315999173,17.48343024965323,10.436791724589138,28.730794139833957
191,7,41.29189181336267,5.339678705751891,994.354662788702,72.44304283453896,21.253938538430695,35.58139127506542
192,7,48.41654134828639,7.9747477580040655,1024.7556139050926,13.955946927097262,15.50039207239284,31.247485985520672
193,7,92.51110286716374,20.41344781048398,996.6318569278629,29.934109077819603,13.083671894727768,18.266435925285265
194,7,31.676434018705,22.981310515096933,1022.0806583232318,7.082232283476564,14.581601767855185,31.204119484804625
195,7,41.94304268827558,22.012072823573774,1001.6309832319048,64.78854667868266,9.28499058566757,30.505319129769042
196,7,40.72810955951804,13.542824477195484,1017.5761907572951,72.64820784512047,24.51711089957873,35.82645577614681
197,7,60.832621634984804,10.450095167798505,1018.9480018136773,74.63199486712882,16.799815127419954,28.56468472886622
198,7,30.979730604477083,12.240793944436861,1030.4409396348522,77.43786460213339,24.79451103637301,34.5886759914435
199,7,59.78125933525418,6.0569353766610865,1028.6189950233716,39.4780325873629,27.56772879135613,31.67629231224471
200,7,40.58995924437749,13.407743429161023,1006.8901469454966,17.719525834665205,21.74403617130933,30.448546977365645
201,7,47.52661447310046,7.310413317864729,1019.4509346761465,0.4306454630478851,16.246700326750517,30.069162634820476
202,7,81.50863937442585,5.724841758355777,994.1197238884937,44.023539166236546,11.360221303923165,25.00928819094754
203,7,41.964369395999185,10.7543258173346,989.9036220896496,93.32901448966872,23.634604858579124,36.15017236764205
204,7,70.11337414948265,3.4705138181458026,1020.7031725139734,44.87526668068188,24.193115802115635,28.94750666974931
205,7,56.41029754294185,12.818145192957068,1030.3417595384872,61.58253078172646,26.749159897880936,32.41991772523247
206,7,57.14371200033804,18.011142599531574,1022.3324656029685,91.67403251746167,11.304611214764051,29.773392946369288
207,7,83.09495214386578,16.98234977258585,1010.8381526453452,86.25257684504119,9.107748749598116,21.463345282919484
208,7,40.45947202216716,24.430950943267153,1016.4791492791952,73.97884749980014,29.09888122571776,32.47401536252858
209,7,90.0476646329351,22.373275036462328,1021.5039408051591,59.23382202695178,22.553815238523992,21.80300548831748
210,7,88.07690572197866,16.576290231130088,1013.4664448196619,23.18181409337282,10.260385713531402,17.753170889308933
211,8,73.44092758445075,22.645321005065906,1003.1533798087303,74.86935225278563,25.01637592022259,23.523459501152896
212,8,33.21407584625438,12.222273866924462,1027.5380351007445,41.762734836767315,9.350799307105468,29.232253948194078
213,8,73.11505435191444,20.37410484781501,1003.4634420564325,70.62775944634309,23.17055487670237,23.847374970118242
214,8,69.0225993536606,8.543030011653931,1030.1840845588363,22.339446342978363,21.316956058171975,24.305421376869816
215,8,80.19338406116262,14.11416526982508,1024.9701937565405,94.06938330870986,25.16646621616636,26.30807639915432
216,8,43.89905285124071,24.536963292995374,1024.650985611249,16.404866148561737,10.256884406360218,23.932056090634315
217,8,91.96814067586061,15.77239295829848,1026.6866447434059,79.07612798706543,29.80608148143851,24.639390473964234
218,8,87.60281473466537,13.65619986448494,1034.340614615152,89.03536522980657,30.569094966220792,26.19381373796522
219,8,37.43321412693726,20.108074615426776,1034.4931739852736,15.203265003791467,31.632218400949817,28.908267643369264
220,8,50.4881208082609,9.184217793937586,1010.0701869682639,86.50425243687314,26.383623288150975,32.30313911029297
221,8,32.10887227940741,21.114012485196202,1003.8639869476542,64.43653196862758,15.479305218802,28.45944428837237
222,8,84.01156881952464,2.426552137878824,1021.6588063077158,60.35541021627492,31.484734496127718,27.254724550708048
223,8,89.48115853341639,7.479895822561364,1033.3961914258161,25.40260568867826,22.741795846800482,21.17661191516071
224,8,94.33760133943362,6.076685801246083,1016.5041835067057,32.83768127439872,25.24276884598969,19.870811821544674
225,8,69.77512614671363,7.91906009722689,986.285119726414,23.509865151126586,23.872126982686495,23.7301852134148
226,8,73.28906262517062,23.747224297020956,986.9277163600347,44.13898100754574,12.959547425978023,17.069414610735965
227,8,74.0963596772473,2.5495858628291934,1008.2082340883138,64.78803331719061,28.47515871164193,26.35212900742663
228,8,67.05964826284064,8.87113688914052,1024.3851287871585,72.8719377781217,23.524025998257642,26.3926965444685
229,8,91.90748923759486,15.210987525012532,1029.3749872934704,70.57340667032992,13.301286945508256,17.463756466417188
230,8,69.51097986735164,18.17105767646049,1003.7503782448357,34.681713494548184,17.07154948212821,20.555892373898867
231,8,51.82219254781411,19.79703007830187,1010.8584647106218,33.61412582493474,11.44513751845976,20.878044978030122
232,8,63.337020595744704,10.81558526272979,1010.6517115624285,76.347533391283,18.388199424629555,25.249989830201752
233,8,31.21308686727836,7.063998378911351,989.7290174869447,97.38650157050039,31.749083358287276,32.7624085331401
234,8,77.0682098136071,21.604109263108324,985.0445296926633,22.1619525734023,17.209925511126322,17.257103073089798
235,8,75.10486995264469,4.808119921766195,1011.1838967061757,41.280371346302346,17.490524439859108,21.969847669801382
236,8,57.36832418104966,3.495503473623747,1010.2141648817178,27.615117943035884,27.273156097657452,27.34584172750967
237,8,85.34627088046659,7.32633458146062,1028.180712156925,97.46277212528423,9.986986451018385,19.144595813824427
238,8,79.10919623026946,13.329498308897378,994.0841385535045,1.6442697013464236,10.872964960857136,19.32740519342991
239,8,51.88449889443456,23.669650219267215,1027.62699423183,89.23788944985864,25.898507697734775,25.977500060131124
240,8,35.037368032925194,18.763597107615894,998.562797947854,76.74662300910848,11.128043746937173,26.314781491438723
241,9,38.594496613876956,14.971363875091482,1011.9626407610214,33.18566876508211,22.672488264961746,25.95416333484444
242,9,41.977694906762444,13.988038726719541,1020.3507919782612,68.04545408118088,27.60233002998397,30.910177263483845
243,9,49.754671885776006,17.948600130163268,992.2637491146484,36.96499315704865,21.51342920397928,22.716842282788797
244,9,59.08852207433894,16.40873354811461,1032.3210683890877,63.68382152194606,9.924467110163953,22.94703034922231
245,9,90.31977758885569,9.735160970755462,1032.8930288978017,42.53520440038552,12.954604319986384,15.014738966550231
246,9,48.09716336217282,4.132791659075457,1033.4995949038464,91.50225658476216,20.96908883620428,29.640368586131387
247,9,88.40806809780159,6.621206442072757,985.1121316516773,45.76117108639546,30.898735256416124,18.850961924063657
248,9,74.230041706927,20.002292793298803,1017.171599277853,81.2310715176588,23.692374360758606,21.87706383448498
249,9,85.47703947629583,16.59242527946259,1018.5537546889509,57.62631077441611,24.725448276645256,17.846978711155028
250,9,56.21147065472158,20.33508468242541,1028.995615614988,37.24448981139447,22.290435943613527,21.20721900685081
251,9,30.212988224386933,3.0232923607494846,995.0738641142428,96.6736162487987,15.823190058506057,31.27335704029622
252,9,81.15287853426864,22.71885316092638,991.2014461714358,19.538531002508954,22.585108954023287,13.439093526703179
253,9,45.955930329245334,10.7917878850983,1025.4717044941212,90.81704749077602,8.229547367045223,23.887158911966626
254,9,39.261213374562956,23.301851080415144,998.0850638059463,98.1296618854319,17.93998058776394,26.6238084810799
255,9,81.96695388848983,15.673933173104471,988.3015460345058,84.90823263429965,27.48462433627855,16.977907791414516
256,9,74.61136224985859,14.588194885946177,989.5960171926772,61.04031119602917,12.906932869595673,18.258636487741402
257,9,43.806988054789386,20.815776041889855,1017.258863864914,62.2437586144316,23.561441413258542,24.71612035099114
258,9,47.392817956834485,16.38492073414956,1011.7929249507215,92.84314489444559,25.290508201607935,25.472169724596068
259,9,91.04928904314221,17.515151868313936,1022.3948971421745,43.31142304110831,11.75592917080073,13.664438590698897
260,9,47.45496838099736,5.62483330470625,1025.3560081863607,82.43672081482272,28.58745003124043,30.017898863473597
261,9,75.65638207285068,15.902511503724211,985.1353872423618,77.4625103085219,13.85244247460833,16.522033499133077
262,9,38.42096103180738,10.199487168036601,1031.6469044738276,85.8685022052342,31.104309999553386,30.684896195654407
263,9,82.9773314985091,3.738517969042908,1028.9837815995784,44.07045414107834,16.269163597685324,19.481929096898234
264,9,37.64335072914682,5.063393447663196,1031.653099032528,65.25383285614873,22.67821767147934,30.427434804607728
265,9,63.54267324074946,13.035381583917033,1023.4334430127606,9.226662858284262,30.76675187851248,21.84944045497083
266,9,32.28914572686993,8.037609160768747,1004.187809236568,7.208709120528467,27.6786762427477,26.747171275752095
267,9,65.75510546382733,19.602426029140023,997.4081772369759,10.746958613225054,19.657719317225624,16.05285663364034
268,9,85.0304049090062,4.815165108443237,1030.6228784978584,73.53674993407007,12.666948889595005,17.416483413845985
269,9,35.48590327444545,2.3178352132989977,1006.0107275558795,35.51177206808433,22.75579951243581,29.20949895708654
270,9,47.82667766038516,24.930531914396923,1009.3953163734724,90.83650073355153,22.108251672250145,24.70933305375286
271,10,79.70504912052753,9.198355688532232,1019.922147692672,7.921836068893706,9.534936038561064,15.279218332331999
272,10,69.52639076472036,13.725166255717008,1019.420074074037,17.240387778465116,17.179980147758364,19.822250610378102
273,10,50.331798925559426,6.831083860344064,1019.6715278287766,83.62904442302558,30.09687446907845,27.90516581323316
274,10,70.8787521645175,6.8023714732220775,1016.1798659662775,41.84526571864935,20.618082527228296,20.023758944909503
275,10,59.55617082745185,11.252980009379534,1010.4315770418849,22.035781685952927,12.34521089502799,18.864166143723427
276,10,86.05315727085411,20.165378629173425,1023.3512373726351,78.09789583913515,23.453693373682857,19.858241051454993
277,10,49.04109366236192,2.8970552222402373,1004.7895380226853,23.443477095615073,18.892970927819093,21.47063853489159
278,10,79.2524892049009,21.257990185573927,998.1180954819696,97.3454203165426,29.931322138780093,20.20649174145896
279,10,71.3188200795384,24.776149916242424,1030.4536082664715,27.49286826759947,19.761195389576255,17.522853928983107
280,10,78.12786295266815,14.860731016261804,1027.299251369033,85.85412648564645,8.627048408670856,17.468746228300304
281,10,54.587004890453635,10.280259341690515,1020.8975233049613,47.959750884457755,11.874420152184168,24.970552610394396
282,10,77.11986623047694,7.380523345872628,993.4129524352885,93.53088584482879,12.209784395881144,20.53591974221123
283,10,75.39769628804935,6.2078731089878065,987.2828442377652,29.626117484485416,30.829293644437453,21.572915212704526
284,10,55.1867779866741,9.436721725746821,1031.1223499034368,92.51150376493364,16.623946898977415,23.84658118362788
285,10,31.71939497066288,21.588114993858593,1032.1457984502467,30.27334435225997,16.372047084640293,25.72196926061765
286,10,92.58936569471274,2.0748803265603546,998.6203540105773,44.81712174329749,31.426287866504442,18.533336187483425
287,10,76.38402574497044,20.077507810152365,1016.4730744909568,63.258383260905724,12.94840172885818,16.70013743210399
288,10,43.30801214787201,17.350920528947732,985.9185773395018,55.45001262821122,22.92811582822137,24.821271217544837
289,10,77.50246888116682,2.437368870094148,1004.6835077645914,67.0836188466056,30.745452414311337,22.40136152283253
290,10,48.11441863229739,3.599600174449065,1020.199408818859,69.59875641120999,29.839164278403466,29.97348933693492
291,10,60.50355053647289,18.906430949670742,1003.0519075830164,26.780841804855736,11.848721642482879,20.28215077167103
292,10,85.89273043988044,17.48293350077473,1025.3558782450184,0.8754161173276542,19.305564867888037,15.853226603051196
293,10,59.124686691711474,9.210331581216392,1030.639847072036,72.3487817213829,14.049502094871265,23.635955954526583
294,10,48.72042723461596,21.809671613573098,991.8603953552505,60.02677861804613,24.798984198666638,21.16585182049583
295,10,49.856922254910884,6.833612870387414,1019.408448221558,56.338916471607966,13.905416652336868,26.179249863531723
296,10,35.00612233255376,11.818903244213846,1003.800246401426,49.571118834929116,12.246364303711974,27.233165575331263
297,10,44.26786267645087,4.645100196834116,993.7192048800108,92.84211887069529,14.52599682512799,26.946890408382487
298,10,47.621904904799045,16.85097113280934,1002.4621089576965,29.701018658024015,11.137102826612391,20.832572095413667
299,10,41.24299232429598,4.0015404661252,1009.0906672295627,91.20168957450522,25.194195591197552,31.461638920772057
300,10,34.09927144900882,6.128085325127537,1029.794586811544,16.79310820431843,14.708134414803244,26.194786290146684
301,11,60.27629559318835,19.62605633985705,1023.2701002962702,69.45055443734039,17.601087468145348,23.213186656761657
302,11,43.93574852135895,13.505490263503269,985.2589424621796,94.15125218917294,14.608077336591448,24.439285670124576
303,11,78.02008322049146,17.222955322083145,987.8221529311861,15.421237025401124,17.124852830144555,14.67683855388642
304,11,89.96430458218998,18.88092327133376,1034.6927681616257,77.0138829105808,15.326254153701909,16.81952428049604
305,11,47.74400548203337,15.950670620531174,1012.8312200000591,27.30524370547408,16.483607584237113,21.52606925943156
306,11,67.1961389004748,6.548476764938262,1015.5092851985034,5.9032284775716874,25.014150508708134,22.269951864675317
307,11,62.9371682149097,18.065380130917543,1002.6380898484504,43.12108528012109,12.172124498792023,20.373805009004773
308,11,34.88205501790724,4.666570715173248,1026.5720956054913,69.89738808766516,24.48013073199797,30.309322931439457
309,11,38.11683485414228,8.205683193161518,1012.8513345516421,28.3446609872264,16.335922881766354,28.372082553092753
310,11,87.51066476353154,12.307152806613946,1014.6298340568765,95.02612872695197,10.245721241363778,17.399334845186882
311,11,60.81988245913168,4.632143398168119,997.4757181873739,0.2268676253526558,10.873934804066778,21.501734360199862
312,11,82.2996441698925,4.437784955747757,1023.8354254044718,26.778081412423905,29.611830385961664,22.504929194601342
313,11,34.327748410319984,17.002210099824175,995.7084139732747,34.160887662104,9.006976712082658,24.393889708560717
314,11,68.66285387771674,19.06502230378403,991.8628416619824,37.08840621248499,14.63054965197735,18.303202426618707
315,11,86.24527702786891,10.525889555399836,1014.8689450653338,29.968156774096176,28.724641579273964,18.103065120087727
316,11,86.3592962878305,10.966651637203249,1026.6162861980745,2.136848987564699,9.907246260546852,14.919592638727016
317,11,30.371957909271746,6.774823024781872,999.6538072698338,20.995467569553185,13.063691594242332,27.466460098110662
318,11,63.9118067924334,13.997439479413732,1000.105124376706,26.164053130774477,14.451267776778849,23.248584851663143
319,11,53.98530870331416,15.348475532795213,992.4686301379959,67.24896214361426,28.058921096175677,28.425009908846068
320,11,79.4027318914382,23.472949791174226,1015.1586838411629,37.731307060604166,10.778120729044735,14.905871616245262
321,11,34.75923479283322,2.933341098658537,1023.5387140071465,72.23814595119202,30.693392696707395,36.12481879943897
322,11,47.220226541370764,22.90067484079566,991.2811897094881,44.248739442468754,10.877357120129236,23.353716072521813
323,11,82.82178104594092,24.784896424472446,1011.7584869691427,34.07152719397407,21.57248618521475,17.577242213996485
324,11,60.52115446489461,9.964532306354517,1011.9861930508331,15.897649102809808,26.558235209439633,26.21937070274418
325,11,59.454770896960994,18.693582789375288,990.3377563240292,22.83419900580814,21.4063688662741,24.023716140061577
326,11,92.9563121250496,20.97142689021882,1011.5145523978657,90.14960769224236,20.179296882014526,18.34276575132247
327,11,50.7928930510424,16.97591020199506,998.5939024951588,45.51479859954332,18.501682191358597,25.509366087062247
328,11,32.71193381194903,8.644805606066933,994.9562978423569,31.35224705665808,14.064192617065256,29.778354434001688
329,11,55.49305421384845,16.326851919431974,1034.2777595862708,21.834265641912353,31.821547202783545,26.81880010264367
330,11,39.96928150202599,22.168902171275146,989.5171398185944,87.66120263355518,17.6921389625844,29.0130287013121
331,12,35.32297065284941,4.462092110351454,1002.1713535987772,70.41935147960957,23.34935658595233,33.74539777924593
332,12,66.91092319077904,13.039385617069456,1015.9321788318699,69.44778445913556,21.979086354723268,25.342271864885127
333,12,91.98241504379602,2.5208443433586103,1005.2413955539856,80.46084422828362,31.084617512759774,24.096643678353892
334,12,67.66149232796462,21.43408420255573,985.89452671298,24.130511345284912,13.857306937757489,20.930090142214674
335,12,72.06244559121711,19.905271753377416,1028.3123757432675,73.10276610402725,11.719528722851186,24.026338585716495
336,12,51.03587600654943,3.0587761007954084,996.9609540782077,7.142806552778225,29.579251555058455,30.692766867861046
337,12,67.12298570198132,19.153659904925423,1005.6040984847219,66.49017810953987,20.21523829844123,23.935015597467025
338,12,78.89589338669853,17.905812180352036,1030.4269449147096,32.22215008621592,23.388180735308065,24.071121168677134
339,12,68.30351559786669,4.903779169361833,1033.4773613246111,66.1839284907264,23.003595593812882,29.29879364229761
340,12,82.18059432218678,14.078873550954338,1030.738734415565,22.661974275366937,26.776503002068907,24.512878518147883
341,12,65.78059422968576,17.85527548108091,1005.5506644060915,35.350361353988,28.1062371826239,28.037323692962175
342,12,42.87936367061702,9.716165972200912,1022.2062070764116,67.02360133071204,24.834456594852092,32.64384176575021
343,12,67.87720652526163,13.58966087371232,1027.4219844523236,93.94999831535607,8.118949964108744,25.997541486491425
344,12,61.91083006220417,24.446441829684815,994.8618827561028,34.07049721871087,28.093011133398743,25.420152984831685
345,12,40.78580961022452,16.62068245805183,1033.4732990226757,16.9132533171359,9.018011424410552,27.51000142291502
346,12,70.24578032543116,13.545846348433965,990.0705432391464,12.460159079333877,28.584371359321633,28.539195580592693
347,12,83.10243525830307,3.517941154621544,1017.8858984669554,67.13516204081856,8.026268677327879,25.450361544175845
348,12,38.780700076056334,4.7869431005751775,996.951707165984,89.43284577744473,26.58624380981051,34.682042046964234
349,12,65.42148100647037,21.567711403642512,995.7500997429383,1.6966056515712702,23.329427375703492,25.174822553684482
350,12,77.68966363156264,19.079767448772266,991.8625321557317,34.49098089663559,8.623051833288404,20.302477208936864
351,12,56.19614375186464,21.207181456266188,1032.105513795904,16.894176868736444,26.089456248232942,30.613713971695603
352,12,47.55300567876317,15.295967573401466,991.4137374139337,95.46283027684221,21.90896956147148,33.26591060048442
353,12,54.198226693557174,15.248216677502377,1030.624244007198,13.228908606653944,10.904990008970696,27.462044388905024
354,12,65.21040372441212,14.203281299264047,993.2853143915746,6.860557682641222,29.042899291425503,28.284365797873356
355,12,74.63292425884023,18.90687817293265,1001.4620529152352,76.80293414696959,22.18797044673015,27.710510816040447
356,12,66.34638941412484,9.594842318965302,995.5736988845665,99.89674563998969,19.10357195489756,30.88106181691109
357,12,36.95662727452342,13.424238151486508,1034.3967546560634,77.38035431873982,30.688499991028827,38.49429900003053
358,12,83.16261556090981,12.804659674654216,989.6459032799985,11.460606977307231,12.87520951907872,22.10028677476862
359,12,90.05088142441778,17.217657228170822,1028.0585617242316,40.78686245763671,12.231808349350281,23.146035099019162
360,12,36.58403475871845,6.972847524343312,1000.0226532708457,52.002615964703345,29.417499144436473,36.75331200594467
361,13,46.21876503572837,2.576708388057001,1032.6145499298161,89.87362942555191,11.85058834561175,36.24331362750683
362,13,41.28927724014434,4.03688894013361,1022.516816395585,75.33378261971079,27.623516855326834,39.2538985519231
363,13,85.19508572044847,6.122571667230115,998.1919937830309,6.0023071749255035,13.03711190159858,23.370174985996407
364,13,89.16811703515947,21.716628233786356,1010.4966321155823,45.30395343099143,27.534449204044833,26.38104557624238
365,13,32.87779402820253,18.487251230161817,993.0558650955153,77.86435865695057,17.794046286479205,34.57185268182128
1,1,51.607261907700774,19.24933316375226,1005.3593959479753,54.31605199495835,22.81684178101019,32.50290853341853
2,1,42.5121498481481,12.21726436969253,986.3151012186809,66.67661231232066,22.573008210998353,34.9973553892765
3,1,60.519625947806716,4.363736774631086,1019.0801501682304,96.74073473971079,17.473702048375763,35.975190657652426
4,1,89.90337777356403,12.701283574481876,1014.6660643952999,97.86456404049166,20.44302375932463,27.95072504660528
5,1,34.56126070726905,21.848697922327347,998.5906985248903,83.68912039229667,23.585862069113173,37.799611050051936
6,1,41.13314234445117,13.710563586650046,985.6649178225715,57.19253595328809,11.274039430103464,34.65105613634794
7,1,61.656903296289144,16.532249194621677,1031.9513226405031,30.75804431456165,29.98148457349678,31.689793559381776
8,1,64.06225515958255,10.606448582483347,991.2450586879904,15.968895908624802,27.760355682021324,32.869529038549736
9,1,78.45758339462282,5.451994164722862,1001.3864770446589,16.748392242537257,12.995207750183301,26.901365357004376
10,1,58.449592505589365,16.412457741388003,986.2696563628131,64.04976202165557,13.405895165381999,31.266023011356022
11,1,39.17388884356947,13.154484366018595,1004.1630926596863,77.29111304556791,17.469188282024618,37.94191061482305
12,1,52.984771667328225,9.949402774185039,1005.0843083885152,85.86945562136346,26.51940042613406,39.310945606796366
13,1,93.83605268743287,7.945950282864815,1011.6753525672981,91.40432494626941,20.40345867648391,30.773285063006394
14,1,78.796939524952,18.007800854076255,1001.1829657600598,28.786131114128754,15.557590219253935,29.69261566005634
15,1,37.56238414976024,9.31196458318626,997.4877388935164,33.4473684006841,26.44396485587932,39.846880358572946
16,1,82.53359662453434,15.24722972608787,1024.2892816233832,19.622861777167188,12.693675112019084,26.596832227323187
17,1,50.21022015879643,7.974054114884496,998.9462531724761,54.39230862227434,25.004262627889446,37.59447529872143
18,1,80.79077133723816,19.32846729668853,1001.6029025936297,94.66346767749596,26.08699108162107,33.01812007551589
19,1,30.826894197675042,10.623848912851782,1009.5542107340386,75.7593385022481,10.447503835862182,42.336732541266684
20,1,86.63256001108893,13.005359758171299,998.6905619305884,43.680674126380566,21.67971417094002,29.89700463279374
21,1,40.5501710473424,23.33432399606669,1021.3288899827039,15.904104036515587,22.254775044946786,35.899498639642374
22,1,59.62378871775067,18.522782815202177,989.1995427172826,84.27966655262364,31.309091443215017,37.8059552222435
23,1,73.01411388890489,18.93562943199178,1001.1570759273246,89.62227176956557,15.172242598492218,32.53368461765515
24,1,63.01152193590073,9.80486263811245,1006.0436363669896,76.80685228904036,19.039220645581345,36.45161346273892
25,1,40.750854891230716,21.32776102690145,997.9026326364882,29.214353854448106,30.4626919729393,38.10954841902505
26,1,39.0427033585564,10.872445242222788,1026.9938958318344,39.024691311857055,11.133188609985002,35.54071760802421
27,1,48.494735540057604,24.73103427872187,1002.7050265627242,58.35659664399162,29.52901320614933,37.651090451485494
28,1,33.405464206151045,22.60568995566781,1006.0325193385534,91.78786921990176,16.77304550467739,42.16896206617571
29,1,44.07540986215251,17.15986729078682,1008.4402733093451,24.28009018351478,16.24509234854688,37.334701210283406
30,1,38.45682605789155,21.123670306292578,1026.5086462995366,41.97141201783434,31.880496307216184,39.10678324207802
31,2,60.2118059433205,14.512999218144726,995.9349561105726,6.017107021926693,17.369967645740715,33.73123944054433
32,2,53.17314540727382,18.860986178987066,1026.4397683043048,0.3109727576388166,13.93438000025779,32.08193777667105
33,2,68.14409616553064,4.869808951513337,1032.4187114477431,24.336564959745587,12.976394277433316,37.71736178227582
34,2,48.25712620110198,24.73746940382391,998.3017716529218,80.90107256404414,24.69473181640746,39.493218967256865
35,2,32.20421815402956,20.404858303476605,993.4645820798347,67.53569576563265,23.260440354998913,40.83746813416888
36,2,51.522160501184345,5.276174758470519,1024.4368190962746,47.67536750240493,13.736199034075367,40.68436330723277
37,2,79.08674576842772,7.58013094022401,1000.642704496532,40.959548187744524,19.88195767214233,33.07667084206269
38,2,46.6294804076188,15.224357643286861,996.3710254463803,26.491341139508005,14.877323668046348,38.37887860421319
39,2,56.29564817271967,19.543282082355997,988.9030739022603,76.60723704286649,28.09471176157679,39.52217139398549
40,2,79.07333473041339,5.423635708044471,1015.6893857797702,48.77253139174932,16.586726463086194,33.45969990109116
41,2,56.434283462881666,24.094666220403163,1031.8470011631807,7.002602292648829,22.77523968285417,37.22237830947177
42,2,87.66306857671447,9.956650775529209,1029.0633350649493,62.718054123512744,29.925966723888635,34.60628968268807
43,2,89.6744528866542,24.884414146710302,1014.4395643151789,99.31486756248543,13.730740119552147,32.934825255986624
44,2,50.18442648121612,19.309472824288235,1006.9304057452496,7.281101630561048,30.853320308487945,39.80686740693516
45,2,77.83763745075964,13.167002282456888,1033.8192046832728,99.70875658738157,19.64838116670763,36.3444284037003
46,2,46.45260388665152,10.34211150765263,1018.0162386908664,9.950183776799138,23.366698891755977,38.906098997814176
47,2,39.06901908433912,4.219235093103753,1032.8094546920072,30.770945826554563,14.528497907478936,45.596963423501414
48,2,58.46226768524751,4.021711009073352,1019.411219418418,97.6474142626553,24.667166012394638,45.95693784632508
49,2,69.16070788505306,16.47742531275916,1019.8393197231856,97.21120904405109,25.37066951655261,38.28592572473066
50,2,90.81340798331708,19.79098082906839,1020.0530926992801,18.46364775023417,22.213553285526956,33.49335973378295
51,2,39.483598737119635,22.87346816266903,991.2836547834651,72.03180877488875,28.700922994098203,43.95868059898686
52,2,76.30357389622043,10.394754303942198,997.6313416273696,61.26491670921715,19.319082051465372,36.32526324601722
53,2,60.90519281652172,23.56549493894301,988.2896652355888,39.8033089783685,8.360526797489385,33.98586966630362
54,2,38.561104345219945,8.828127933708931,1031.6254914820947,78.3673188198928,29.92183598792446,48.129083778814035
55,2,93.2227730744828,23.61730255870216,1034.7258446082437,63.46176469062114,21.63030591028924,34.696992513937786
56,2,75.22498164972546,23.133214221993654,1015.2531178002166,22.511158798733277,22.759915878423076,34.81212742876145
57,2,38.37581392464448,5.564972985829981,992.7996115270262,49.017487138123315,22.36567224189293,43.1437776938516
58,2,88.87410221047838,21.798262540832273,991.21798734485,70.95097389265526,8.989510191655562,33.51676812011186
59,2,36.70112043589525,18.184894636603076,1007.307008855876,62.15329377947384,14.901105212686108,44.42316512443615
60,2,36.022850255491115,18.156067817895433,1004.5405156510116,54.29706031366931,10.156187212329177,40.73080949009716
61,3,51.55081471038656,21.329484764770452,994.7828532961248,73.75432986849806,23.59533151884402,41.271853311650396
62,3,90.96734541306705,14.343274145625958,989.4610611932029,13.47596621115713,28.51316231520809,32.426633207203906
63,3,32.14659129614179,13.655664072141475,1017.3694340486082,4.2923871523468655,23.853538284162074,45.17775296056414
64,3,89.68347067021315,10.441686900881098,1024.6149329656894,3.284064516505558,27.526050376046587,35.69409123482974
65,3,69.75475261518322,21.900754238110828,988.1542854573564,62.05469538621927,15.983198230949384,36.438041323350284
